"","WLA_08_info_acquire","WLA_09_collab_solution","WLA_10_collab_ideas","WLA_11_dev_field","WLA_12_new_tasks","WLA_13_advice","WLA_14_self_study","WLA_15_copy_strategies","WLA_16_trial_error","WLA_17_reflection","WLA_18_feedback","SRL_F_19_personal_standards","SRL_F_20_long_term_goals","SRL_F_21_goals_time_learn","SRL_F_22_deadlines","SRL_F_23_question_self","SRL_F_24_dif_ways_solve","SRL_F_25_past_strategies","SRL_F_26_spec_strategies","SRL_F_27_apply_learned","SRL_F_28_learn_new","SRL_F_29_learning_important","SRL_F_30_difficulties_calm","SRL_F_31_problem_solutions","SRL_F_32_handle_whatever","SRL_F_33_job_exp_future","SRL_F_34_self_goals_set","SRL_F_35_job_demands","SRL_P_36_plan_learning_goals","SRL_P_37_rel_learn_now_past","SRL_P_38_change_strategies","SRL_P_39_make_notes","SRL_P_40_meaning_signif_info","SRL_P_41_organize_time","SRL_P_42_rel_knowl_now_past","SRL_P_43_collect_info","SRL_P_44_ideas_prev_exp","SRL_P_45_resources_start_pt","SRL_P_46_play_ideas","SRL_P_47_alt_ways_tasks","SRL_P_48_ask_help_colleagues","SRL_P_49_identify_colleagues","SRL_P_50_lookup_unsure","SRL_P_51_knowl_gaps","SRL_P_52_challenge_job","SRL_P_53_opportunities_learn","SRL_P_54_taks_curiosity","SRL_SR_55_task_done_well_learned","SRL_SR_56_dif_ways_task_done","SRL_SR_57_things_learned_finish","SRL_SR_58_big_picture","SRL_SR_59_things_learned_team","SRL_SR_60_new_info_impact","WLC_61_job_creative","WLC_62","WLC_63_spec_abilities","WLC_64_vary_ways_work","WLC_65_high_degr_competency","WLC_66_learn_new_things","SE_67_goals_assigned","SE_68_schedules_deadlines","SE_69_new_work_methods","SE_70_work_all_energy","SE_71_finish_all_work","SE_72_collab_home","SE_73_good_rel","SE_74_diverse_people","SE_75_work_team_easy","lag1","lag2","lag3","lag4","lag5","lag6","lag7","lag8","lag9","lag10","lag11","lag12","lag13","lag14","lag15","lag16","lag17","lag18","lag19","lag20","lag21","lag22","lag23","lag24","lag25","lag26","lag27","lag28","lag29","lag30","lag31","lag32","lag33","lag34","lag35","lag36","lag37","lag38","lag39","lag40","lag41","lag42","lag43","lag44","lag45","lag46","lag47","lag48","lag49","lag50","lag51","lag52","lag53","lag54","lag55","lag56","lag57","lag58","lag59","lag60","lag61","lag62","lag63","lag64","lag65","sum.abs.ac","max.abs.ac","max.ac.lag","n.failed.ac","percentile"
"12",3,3,2,1,2,4,2,4,4,5,3,4,2,3,4,3,4,4,2,5,5,4,3,3,4,3,4,3,1,4,3,2,3,4,4,3,4,5,2,2,3,4,4,3,4,3,4,4,4,3,2,4,4,3,2,3,4,3,3,3,4,3,4,4,3,4,4,5,0.109130509960969,-0.10105375595501,0.0422577127364258,0.0883551290110539,-0.0286985207431548,-0.177016693848556,-0.0463846391372861,-0.137459421865334,-0.134751671789231,0.213032208721242,0.0609329209956495,0.00927079133521468,-0.19937230635903,-0.103088315678548,0.173363927423346,-0.0246705898121623,-0.218940314706016,-0.0879288061027518,-0.101779408177342,-0.0569814302452362,-0.0360647925321092,0.112443200469117,-0.0244954686554151,-0.0714587070031352,0.233015168511515,0.27006275061346,0.204754324567188,0.146867511828908,-0.0252837655204498,-0.0998091092204807,-0.113301753937308,0.135076677778136,-0.0134645712898797,-0.322338708022679,-0.0814951148255517,0.177308104669362,0.13107398750833,-0.13258656775516,-0.139581059604316,-0.130785615927723,-0.0352965604001259,0,0.117861235332199,-0.138996180437442,-0.301112643646808,0.256458611502699,0.357407918272966,0.138029409100844,-0.12699845487881,-0.0239800568855584,0.573871316242965,0.214768389793779,0.133992960615227,0.0912870929175277,0.221906341149649,0.279664603592935,0.125356634105602,0.659954596685568,0.0953116064578779,0.341514509370277,0.106066017177982,0.603022689155527,-0.422577127364258,-0.852802865422442,-1,11.9339738553529,1,65,0,70
"13",5,4,4,5,3,5,3,3,2,2,4,4,3,3,4,3,2,3,2,4,5,4,4,3,4,4,4,5,1,3,4,2,3,4,3,4,4,2,3,4,4,4,4,5,4,3,4,3,2,2,2,3,4,3,3,4,3,4,5,4,4,3,2,4,4,4,5,5,0.233993902439024,0.0342836112135814,0.134538942039817,-0.253146853146853,-0.0879246682698285,-0.0492894672763158,-0.14748551953951,-0.105876825038206,-0.0350996072883293,-0.0709154608463627,-0.13838206978581,-0.0731242705776134,-0.067774501387433,0.0103424707716264,-0.0889998186187307,0.0418071813056771,-0.0353681232170585,-0.273514119520012,0.23860427048024,0.213327125132678,0.0909840768358928,0.308364791373729,-0.0315010217927898,0.124541527860195,0.10984393757503,-0.207856489992599,-0.216336993636912,-0.219592847137048,-0.29063186593672,-0.0586577863567271,0.0858712422589762,0.0507268019536779,0.258810490706487,-0.0312097256466204,-0.255856683040152,-0.048487287719858,-0.0621453454382191,0.110974190404619,0.13816265941433,0.282303147450002,0.359018323135114,-0.00343348777890226,0.0774776032427013,0.143019388386839,-0.0356809158136946,0.0732579435758257,-0.0376931012212918,-0.423286348216885,-0.460059356183062,-0.483312252680121,-0.680453155676872,-0.0259095182055365,0.235435477898709,0.0125078198318565,0.242117099055751,-0.0313650734223903,-0.299456028564259,-0.200804832225625,-0.643654466906113,-0.311399577664609,-0.148522131446501,-0.447213595499958,-0.218217890235992,0,-1,11.9099531072939,1,65,0,70
"14",5,4,4,5,3,3,5,4,3,4,5,5,4,4,4,5,5,4,4,5,5,5,4,5,4,5,4,5,3,5,4,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,4,5,4,4,4,4,3,5,5,5,4,5,5,4,5,5,4,5,5,5,0.0279017857142857,0.0377466415204471,0.0862170236267371,0.365494455944855,-0.109916604629265,0.0899670567946362,-0.0731247175880732,-0.0175435221731026,-0.167117595688197,0.198586535623084,-0.146872316752275,-0.111227839293502,-0.0971018873270535,0.0620325138004583,-0.217695998218007,-0.0485499627158573,-0.146910632062318,0,-0.0390039594402566,0.142085978558148,0.0403713900916359,0.145440456755991,0.16591073394216,0.275464221020663,-0.0668937662069256,0.228936270968305,-0.125211297012157,0.0128184060892817,-0.208542464264838,-0.00769412900349512,-0.205466278491821,-0.0723050835625862,-0.122024628695909,-0.142232817693595,-0.0822668979228427,0.176728926847823,-0.266158289189689,-0.172175110787545,-0.0243495384398504,0.122542585274606,-0.131876094679157,0.0810980082380674,0.157320564593055,0.0701970476620062,0.146954093573393,0.611884180504462,0.132453235706504,-0.181568259800641,0.368538683850492,0.259888849094526,-0.281766402907444,-0.0971323728514365,0.121566134770966,-0.202721213519846,-0.365148371670111,0.601929265428846,0.327805034053593,-0.845154254728517,0.327326835353989,0.462250163521024,-0.650791373455968,0,0.133630620956212,-0.577350269189626,1,12.9849816498422,1,65,0,70
"15",5,3,3,5,3,3,4,4,2,5,4,5,4,4,5,3,4,5,5,5,5,5,5,3,5,5,5,5,4,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,2,3,4,4,3,4,4,5,5,5,5,2,5,4,3,4,3,5,0.166839378238342,0.249187432286024,0.282390518873103,0.0822835220686127,0.0943564195120496,0.0174220474003817,0.0624920982934008,-0.0143506412667533,-0.134244889211959,-0.0117975792561909,0.105265917886816,-0.135635208660605,0.129954954134054,-0.0398601053711416,0.0108617615145999,0.0463265325665641,-0.160373390825965,-0.0586367825531486,-0.131269335406557,-0.159815196704273,-0.0530264540803428,-0.0334612021092302,-0.253138768125144,-0.145664263769322,-0.0955994792081124,-0.233956692775504,-0.0575248923076144,-0.232404421396302,-0.358019505197266,-0.387119960754358,-0.306941261817807,-0.22542456784329,-0.118108883059603,-0.310649479735366,-0.122225043700857,-0.187619693596614,-0.284664909314707,0.0596411821156004,-0.347361912362104,0.0382299677105733,-0.0653832226207427,-0.0155257792131936,0.118347141305331,-0.0863667034175061,-0.083195887530836,0.488181302353541,-0.0356259363064424,0.116056614907818,0.296366057835047,-0.190869659102224,-0.0720364851256305,-0.440485219740501,0.314432989690722,-0.313424216124839,-0.315789473684211,0.285714285714286,0.0501114828585796,-0.0667150942889008,0.220564386628142,0.393610946830482,-0.562401588332309,0.433012701892219,-0.327326835353989,0.301511344577764,0,11.5372016084455,0.562401588332309,61,0,2
"16",4,4,3,3,2,3,2,2,2,2,2,4,4,3,4,3,3,4,4,4,4,4,5,4,3,4,3,2,3,3,3,5,5,4,4,5,4,4,4,5,4,4,5,5,4,3,5,4,4,4,3,3,4,5,2,3,3,5,3,4,4,4,4,3,3,2,4,5,0.409441117027171,0.225413676587001,0.250896595824669,0.245457846416042,0.0576884471271448,0.0627227028016784,0.0771828430123892,-0.0938200478753421,0.0678195737385084,0.113616029461241,0.156412261133586,-0.247110650850232,-0.125058876967232,0.111970626969486,-0.147454897200683,-0.244338045041139,0.026715766217994,0.134850148891058,-0.0775539738846282,0.237998648406575,0.26332137805825,-0.00826798438166132,-0.100303848404335,0.0647661475812436,-0.0155050041316694,-0.173619443659412,-0.133769229407331,-0.112683583761059,-0.275747604917326,-0.229688802154788,-0.145767181363805,-0.244677261522167,-0.56358788514244,-0.257760893011531,0.0525918619911795,-0.111240366482558,-0.177542768299673,-0.0382913053119939,-0.0825546598002921,-0.262149021614555,0.0882645279940278,-0.0574919453039002,-0.21218487394958,-0.0919406622564918,0.173271776244488,0.204479452977299,0.0774258005430618,0.265896852028239,0.03059144809414,0.075955452531275,-0.274514886552748,0.0509647191437626,-0.278825935735943,-0.283835621172797,0.237832785130809,0.473049916791266,0.260874597374975,-0.032009219983224,0.23094010767585,-0.0700712753800578,0.209165006633519,-0.126660099276225,-0.628970902033151,-0.894427190999916,-0.755928946018455,12.5129330082563,0.894427190999916,64,0,34
"17",5,5,5,1,5,5,4,4,5,3,5,1,1,1,1,1,4,1,1,5,5,5,4,3,1,3,3,1,1,1,4,1,4,1,5,3,4,3,1,3,5,5,4,4,4,3,1,3,1,1,1,1,3,5,5,3,5,5,5,5,5,3,3,5,3,3,5,5,0.365984654731458,0.278306878306878,0.141985430009069,0.135657051604689,-0.0826659052189976,-0.0632949963648489,-0.259905805612724,-0.342295218960906,-0.14957863071427,-0.0987482272560605,-0.0335995707248334,-0.0817307804755172,0.0484179064743878,0.0805380363544274,0.145488305862401,0.00692961701636774,-0.0424742005957451,0.0631881570332094,0.0770012841264796,0.210514995790155,0.103352652698255,0.140120750717262,-0.0894158838518603,0.0899305179086278,-0.164201762622841,-0.0984940337171081,-0.32940983219395,-0.3194840481249,-0.489507068535287,-0.290548880611679,-0.15295428085911,0.0442833070425408,0.177463816222081,0.295738078112433,0.305703033085374,0.178565538267731,0.321528776481896,0.0634489156355734,-0.0706325546293025,-0.118461954647457,-0.343467543990751,-0.46514001032514,-0.314128326713982,-0.338227568419533,-0.430468175776438,-0.270468204851616,-0.0829265003912911,-0.136870754649114,-0.209605168216392,-0.104981629822031,-0.090153875874909,0.248264415746168,0.158776837207489,-0.185695338177052,-0.209633461882418,-0.120096115353815,-0.297461167326789,0.457604315322429,0.418330013267038,-0.577350269189626,0.238196533670165,0.447213595499958,-0.408248290463863,-0.577350269189626,1,14.6822097205263,1,65,0,70
"18",4,4,4,5,4,4,3,4,4,4,4,4,3,3,3,4,4,3,3,4,5,5,4,4,4,4,4,4,4,4,5,4,4,4,5,5,5,4,4,3,5,5,5,5,4,5,4,4,3,4,3,4,5,3,3,4,5,4,5,4,5,4,5,5,3,5,4,4,0.207100591715976,0.107661492238358,-0.0551595931501074,0.0812964784578579,0.155875359924894,0.0899501420525877,0.0520870311441212,-0.202991751989882,-0.0547731675587551,-0.0136897088567736,0.137352489953662,-0.202373970363278,-0.0509433177257746,-0.0621636505556736,0.0544414380558345,0.0635499666502605,-0.0709867879493972,-0.136621161090972,-0.195504269335429,0.139598854694161,0.0427237266665315,0.152283739924847,-0.208177023220419,-0.209574154963843,0.126672229458698,0.0296531506332816,-0.0142504516930381,-0.242091013067521,-0.268039146768065,-0.142769712325697,0.112457420635273,0.133333333333333,0.0878007428119389,-0.182141031759011,0.186029544413174,0.261723813655119,0.262720120314776,0.132344444529457,0.051434449987364,0.23904169016382,0.236524958395633,0.324522832005933,-0.141476233009444,-0.155724921294145,-0.250391542918067,-0.270665980980383,-0.0669569585287142,-0.182102678203783,-0.0272165526975909,-0.318511028635303,-0.203355313327797,-0.0395593886064618,0.0986927542439653,-0.0849207775608447,0.359425378723892,-0.31889640207164,0,0.337099931231621,0,0.35921060405355,-0.381881307912987,0.4,-0.133630620956212,0,1,10.9101483291469,1,65,0,70
"19",5,4,3,5,4,5,2,3,3,3,4,4,3,2,2,2,3,4,3,5,5,4,4,4,4,4,4,4,2,3,4,3,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,4,3,2,2,3,5,5,5,5,5,5,5,5,4,5,4,0.499342484739884,0.309302325581395,0.121771673909289,-0.0248797790287359,-0.0115688138722869,-0.0672119924184615,-0.0422688302616738,-0.201410567001751,-0.205993481140204,-0.186243027217456,-0.149121948063104,-0.0972794841957892,-0.0310125996268148,0.16327414206807,0.136294643523453,0.22615957249618,-0.0130030984679427,-0.108861108352132,-0.0336193427588982,-0.0467302854384536,0.00646145689731136,0.0727937831175742,-0.0301401763856508,0.070310866309533,0.205332960564606,0.243445203667361,0.242516581190967,-0.0649448023344989,-0.152184120708908,-0.142344320320513,-0.105271735051638,-0.0932715382194229,-0.0156605431000491,-0.0947005974550531,-0.213654938061616,-0.017290276521281,0.0628386936394216,0.222042077270274,0.264324988096065,0.560767682206956,0.548133482441838,0.28374617450186,0.128316225643684,-0.191645448431338,-0.190739980591586,-0.14336423355733,0.0909970431042682,-0.14238799974031,-0.300468226298884,-0.444116868610587,-0.553470521197286,-0.283298108174076,-0.258602901327107,-0.218385050523387,-0.37770550451496,-0.289177615627128,0.111358850796843,0.348263016573496,0.66284898035987,-0.0685188709827532,0.591607978309962,-0.632455532033676,0.763762615825973,-0.301511344577764,0,13.4805291150266,0.763762615825973,63,0,17
"20",5,5,5,3,4,4,3,3,3,2,2,4,3,3,2,2,3,2,1,3,4,4,4,4,4,3,3,3,3,3,2,3,3,2,4,4,4,3,2,2,2,2,3,3,4,3,4,3,1,2,2,3,4,5,3,4,4,5,5,3,3,4,3,5,4,5,3,5,0.475156669650851,0.309369334812519,0.096853302433761,0.0187596458212193,-0.0717703349282297,-0.0527109694144467,-0.0336111111111111,0.0505792596778751,0.0839562967222542,0.14390110146088,0.173969426280971,0.0883585600533919,-0.247425894477529,-0.247936915096487,-0.193942974662495,-0.296851844290087,-0.338149058791368,-0.166052522037249,-0.0312684165718403,0.0922244712190608,0.309919209475617,0.178934777757101,0.230565931797689,-0.00451125460512409,-0.252522646765376,-0.303429551661239,-0.266102408439006,-0.30587608351396,-0.0305381410737071,0.121128839390824,0.226712083598549,0.181242628829727,0.248674397298511,0.145254607840513,0.0192304789528165,-0.0379868588198793,-0.309679151588082,-0.332217044715281,-0.319942881569186,-0.241898356903287,-0.0217801990882082,0.0707525136281751,-0.225324974293962,-0.0646791000353917,-0.114055536314684,-0.326585819537615,-0.460750993863951,-0.568872966689937,-0.589220694593854,-0.377523174300554,0,0.194602013546611,0.0459422918873767,-0.172132593164774,-0.233625757112797,0.318365587922295,0.0426867360476569,-0.333745619617489,-0.306451612903226,-0.5,-0.235294117647059,-0.33218191941496,0.6875,-0.522232967867094,1,15.0235226335868,1,65,0,70
"21",5,5,3,3,3,4,4,2,3,3,3,3,1,2,2,1,5,2,2,4,4,4,4,5,4,4,3,4,1,2,4,3,2,3,4,5,4,2,3,4,5,5,5,4,5,3,4,3,4,3,3,4,4,3,4,4,5,5,4,4,5,4,3,4,4,5,4,5,0.359039437719641,0.196776446042776,0.210712102313775,0.187896892857917,0.178641113472112,0.0186936604358405,-0.107150930339314,-0.00706300880786824,-0.0738163012071603,0.00147403401321825,0.0295706685228423,-0.207721077962853,-0.0388034317339062,0.0566762827385225,0.129255191532061,0.239874918901306,0.212774643790071,0.113066754216661,0.377986287699422,0.200098433276405,0.320030515367206,0.14102175950739,0.0237715387288386,0.129213369863063,0.230385931827716,-0.0681252530806163,-0.325877449056244,-0.456569756395944,-0.280670763534724,0.0444618233713866,-0.201175833670725,-0.157234259276104,0.0635843613329741,0.224927681222302,0.356166896084988,0.102448166514377,-0.102491551223938,0.141756814719953,-0.107102610026358,0.311967307539165,0.248292791763837,-0.0126196613525318,0,0.049537740461807,-0.211301902185579,-0.115821561664232,-0.117540586495407,-0.252679179509081,-0.189814150591324,-0.210963253922323,0.222260335972991,-0.328389164801314,-0.595566791510076,-0.0654069940167729,0.130369415623464,0.206696955731521,-0.0601929265428846,-0.361550763031094,0.349347848023884,0.142857142857143,-0.498527242750791,-0.495415084022149,-0.666666666666667,0,-0.5,12.7678934194246,0.666666666666667,63,0,5
"22",5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,3,5,5,5,5,5,5,3,5,2,2,3,2,2,5,5,5,5,4,1,3,5,5,5,5,5,5,4,5,3,4,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,0.620103092783505,0.406558533145275,0.255281059792338,0.0698429361866939,-0.0470794626506344,0.0714326570300979,0.0603687029905883,0.0251940770648189,0.0754226879992173,0.189195652818369,0.0941698841261541,0.0857713559429231,0.0906415607951815,0.0545025656804203,0.0335117688863882,0.0983135746055429,0.0839429955724804,0.0647422248729233,0.217709783892795,0.414305534451084,0.277142681581474,0.292204140283181,0.149850224625655,0.0023086056853595,-0.151098915477412,-0.135512529028514,-0.143761689087397,-0.220526972899551,-0.162449009629978,-0.0567052329682389,-0.0929867848786474,-0.0673317195385953,0.118660260692302,0.0430032952537531,0.0247133551222324,0.0465345887469341,-0.0627485180547476,-0.176373564502199,0.100991069913088,0.131896577104485,-0.022703830459325,-0.0795893174958767,-0.180262122478985,-0.217542422133831,-0.34046708715649,-0.233790874782597,-0.340303253361638,-0.518859761410683,-0.383766450400708,-0.139482088162918,-0.0126592420885458,0.029974532466509,-0.186989398001691,-0.166666666666667,0.318788356531669,0.365636212063565,0.430331482911935,0,0.0693375245281536,0.218217890235992,0.258198889747161,0.316227766016838,0.408248290463863,-0.577350269189626,-0.5,11.8302835751164,0.620103092783505,1,0,3
"23",5,4,3,4,4,4,2,2,4,4,5,4,3,2,4,3,5,4,2,5,5,5,4,4,4,5,3,3,2,5,4,3,5,4,4,4,5,3,3,5,4,5,5,4,5,4,5,4,5,4,3,4,4,3,4,4,5,5,4,5,5,3,4,5,4,4,5,5,0.112957746478873,-0.0762048251825033,0.0384843169879425,0.0192423366118036,0.078350054124512,0.000626887791158171,-0.0409368315313261,-0.127962577416867,0.0483151872568092,0.15805147944861,0.140270771989438,0.0534431351524437,-0.0359683556977302,-0.156205143830883,0.134263300495583,0.138467576896225,-0.11477360108592,-0.222279136609689,0.121526108131581,0.213478264363182,0.157384966497413,0.193742218037348,0.0475820607507199,0.23215811273813,0.292455070799051,-0.035062098470223,0.102296932893511,-0.184455189103684,-0.299012246305105,-0.0902278284147613,0.0958151693967781,0.0392383738537366,-0.177381061829865,-0.00622734545254181,0.0386053389522268,0.054450855233629,0.0360410185298389,0.0991555645682817,-0.115905966721706,-0.00397172661935609,-0.0188444590361102,-0.161807966991178,0.270310252950645,0.090002847073867,-0.170649383594586,0.341063254679487,0.299520403301721,0.194278379751786,-0.0241754738514862,-0.303686696705828,-0.112962014264383,-0.079802673321004,-0.400534402375915,-0.167318620352564,0.245976018507236,0.209529088730873,0.0524142418360959,0.0986927542439653,0.301725714561886,-0.269407953040162,-0.794719414239026,0,0.645497224367903,-0.707106781186548,-0.866025403784439,11.1590282049997,0.866025403784439,65,0,28
"24",5,4,4,4,4,5,3,3,4,5,4,5,3,3,3,3,5,5,5,5,5,5,4,4,4,3,3,3,2,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,3,3,3,0.501517603940157,0.225363325127907,0.0936796540757852,0.014251559778603,0.0911400191984437,-0.00764582503800851,-0.151020980533228,-0.136232446935378,-0.138336893648562,-0.100074602631094,-0.0118471334395421,-0.0344921972318038,0.0713226275635744,-0.0264713521457655,-0.129850582738212,-0.0731468029968299,-0.0997686939480554,0.13188998483279,0.0420084025208403,0.0582061463471446,0.108179503272502,-0.0552137956832205,-0.160489683792663,-0.156225088407743,-0.151684028282255,-0.195691760182267,-0.204160331229295,-0.252300045505219,-0.299733549926117,-0.333599925002008,-0.220859909569037,-0.208737547556961,-0.143207675659757,-0.020428210185967,-0.073899695862322,-0.0189212189744657,0.0939258794878957,0.291012623237324,0.502876190936476,0.256735994745803,0.257662650560332,0.110062030882414,0.0300240288384538,-0.217391304347826,-0.488649576988366,-0.399334995383833,-0.026783579200279,-0.112320942665172,-0.226915215235006,-0.235702260395516,-0.123421938529559,0.522976360368491,0.592493721489126,0.159255514317652,0.0131761569173682,-0.34732993787287,0.0185185185185185,0.285714285714286,0.707106781186548,0.365148371670111,0.193649167310371,0,0.612372435695794,1,1,13.9321592662589,1,64,0,70
"25",5,3,3,3,5,4,4,4,2,4,4,5,1,1,1,1,4,2,3,4,5,3,5,3,5,3,4,4,2,5,4,3,5,5,5,4,5,5,5,5,3,5,5,3,5,5,5,1,2,1,1,3,3,5,4,2,5,3,4,5,5,4,4,4,4,4,5,5,0.315968586387435,0.282977374858386,0.152596591003957,0.0393767071767916,0.0807702928444955,-0.0278163561473017,0.0701555829119526,-0.0961310317447579,-0.11346865926001,-0.105305370698798,-0.150456919060052,-0.0944417149150594,-0.0928201724458317,-0.116737692521381,-0.0582239039306804,-0.150427267002733,-0.219487216799089,-0.197165080872948,-0.162121184150115,-0.0853265041951456,-0.174718365747228,0.0785960303939706,-0.125657752569717,-0.095868006058259,-0.130014316276537,-0.0237386728812698,-0.0402939074517969,-0.147379393264927,-0.0321080649533968,0.026801160528206,-0.106867098207273,0.188218370110637,0.234215452793554,0.480509743308152,0.539238816474567,0.304877437657147,0.393801511677862,0.135446103542539,-0.0388984946415089,0.140780297067657,0.00468164588784522,0.138142784267344,-0.134211352488554,-0.181089517782957,-0.175759010384473,-0.196000107878489,-0.116870523583841,-0.201495623416534,-0.0452130727124002,-0.206989050385131,-0.339781463230702,-0.263635252004148,-0.161414344377195,-0.189388504769643,-0.173394867472426,0.545920833684012,-0.373001923296126,-0.63505289627712,-0.158113883008419,0.454794026827098,0.108465228909328,0.52522573143889,0.166666666666667,-0.577350269189626,-1,13.1224617844721,1,65,0,70
"26",4,3,2,5,4,5,4,5,1,1,3,5,5,5,4,1,3,4,1,4,5,4,4,3,5,4,4,3,2,3,2,3,3,4,3,3,4,4,4,2,2,5,3,4,5,5,5,2,2,2,4,4,5,3,4,4,4,5,5,5,5,5,5,5,5,5,5,5,0.361463197655351,0.0906012643613529,-0.0500407147408672,-0.0993726205200361,-0.0178380408981823,0.105454688756816,0.279166466986748,0.197693417539637,0.148230280373472,0.0317623873356548,-0.144658537444954,-0.0106617754378011,0.125994786357705,0.0929540285275616,-0.104935070777742,-0.0525592808654305,0.0542658757975361,-0.134619933237464,0.180001400113565,0.169339358366559,0.300921245914625,0.0856141284522248,-0.204814043171919,0.0395724701202734,-0.0415023325120932,-0.0758615751836737,-0.298264860119582,-0.310147296561762,-0.206395219978566,0.0385943006927008,0.124623400790645,0.0960626068183561,0.0874827369216113,-0.0416479471446867,-0.291735584383814,-0.441794519228808,-0.243645915730196,0.293008690189712,0.29224160644534,0.284597745385313,0.190611737365826,-0.285258156416664,-0.251827700572597,-0.273532208809302,0.120002497476508,0.081953754706223,0.163957632524863,-0.111598154500636,-0.205537561568162,-0.33790660887594,-0.0564076074817766,0.0581232384212865,0.0536673488426365,0.259820612490748,0.0340909090909091,-0.104446593573419,1,1,1,1,1,1,1,1,1,17.8388836745578,1,57,0,70
"27",2,4,3,3,4,3,3,3,5,5,3,4,2,2,3,2,3,3,4,3,4,3,5,4,4,5,4,5,4,4,3,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,4,3,4,4,4,4,4,3,4,3,4,0.267196769780779,0.389415189953923,0.141925652687127,0.0180769474112917,-0.0161528215813265,-0.155071528075271,-0.0891693930260159,-0.230638181167106,-0.166366055154696,-0.212935149705788,-0.173782307142476,-0.167714197636889,-0.0343475061649486,0.0934598178843846,0.0425360052691553,0.210788648924144,0.113919731807355,0.140593657453218,0.0934968976677736,-0.0235692575659594,0.0148892685988015,-0.14992986451711,0.0511412047655754,-0.00214839254833279,-0.104013870696589,-0.192308992004639,-0.356132050790279,-0.366378426658495,-0.471160035204908,-0.350565043330663,-0.319059363586997,-0.156847670114092,-0.085236904249128,-0.0373194917509783,0.25612535683274,0.089766393785446,0.331095243321882,0.384167094559958,0.411023183731478,0.305505046330389,0.20790023182734,-0.0253468839435349,-0.00315007897346981,-0.268728862052206,-0.219469901687214,-0.50423232619246,-0.31605852784687,-0.175129097187075,-0.0682435854044438,-0.227093723720113,0.293841839927209,0.182261932851544,0.131613012789234,0.356753034006338,-0.184466196843155,0.204124145231932,-0.375,0.118345267082788,0.218217890235992,-0.361157559257308,0.14142135623731,-0.342997170285018,-0.327326835353989,0.707106781186548,-0.866025403784439,14.0419802573456,0.866025403784439,65,0,28
"28",4,4,3,3,4,4,3,3,2,4,3,4,2,2,3,2,3,3,3,4,4,3,4,3,4,4,4,4,2,3,4,4,4,4,4,3,4,3,3,3,4,4,4,5,4,3,4,4,3,3,2,2,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,0.385884509624198,0.255988727101926,0.14086564509204,0.0556380485596009,0.14148706191556,0.0036326384312148,-0.117619500936141,-0.240866362971349,-0.186011114142734,-0.0614277637366777,-0.0865109475715481,-0.256638087683678,-0.0668559138984697,-0.130073286415155,-0.0609431454842841,0.0760331703699595,-0.0834967781650542,-0.169724867645868,-0.183791048530363,0.0537936590235023,0.136857896358179,0.201683664871407,0.0689711951551089,-0.0595437753039164,0.00600899040655737,-0.0599042297873154,0.0311504478990699,-0.308270279765221,-0.190278454575545,-0.146755380057259,-0.139147646480825,0.0862144790372756,0.158026115095462,0.0184003930954767,0.191343737905119,0.285916797480925,0.338286656743126,0.444044062457075,0.300421751708356,0.264376269565616,0.249517156569826,0.389906077476562,0.375453686894065,-0.0457229956859213,-0.222005328778965,-0.193265214469492,-0.186940381600482,-0.138929995299621,-0.426825882814277,-0.548454318095348,-0.540365526923835,-0.410241841233154,-0.241746889207614,-0.305776214737336,-0.409090909090909,-0.274774035192601,1,1,1,1,1,1,1,1,1,20.1519009551182,1,57,0,70
